worker_id_anon	ref_id	ref_len	sys_id	candidate	NLL	human_score	gm
32	172	5	1 8 17 28 30 31	You three need a new job.	0.279	89	2
32	172	5	29	The three of you need new gigs.	1.651	100	2
32	172	5	3 6 10 13 15 20 23 25 26	You three need another job.	0.777	89	2
32	172	5	32 33 34	The three of you need a new job.	0.404	89	2
32	216	10	0	Could knowing the truth about Death lead to our ruin?	-2	100	2
32	216	10	35	of course not.	-1	0	2
32	216	10	29	Can I know what curse weighs on the ruin? Of course not.	0.641	70	2
32	216	10	11 14 27	Can I tell you what curse weighs on the wreck? Of course not.	0.757	68	2
32	216	10	1 2 3 4 5 6 7 10 15 16 17 18 19 20 21 22 23 24 25 28 30 32 33 34	Can I know what curse weighs on the ruins? Of course not.	0.549	68	2
32	334	20	26	The superseded standard therefore consists of EN CCCCC: YYYY and its previous changes, if any, but with no new quotation.	0.655	95	2
32	334	20	4 11	The replaced standard therefore consists of EN CCCCC: YYYY and its previous amendments, if any, but without the new cited amendment.	0.431	100	2
32	334	20	1 8	The superseded standard therefore consists of EN CCCCC: YYYY and its previous amendments, if any, but without the new cited amendment.	0.327	100	2
32	334	20	21	The superseded standard, therefore, is EN CCCCC: YYYY and its previous amendments, if any, but no further quoted amendment.	0.591	97	2
32	334	20	23	The superseded standard therefore consists of EN CCCCC: YYYY and its preceding amendments, if any, but no new quoted amendment.	0.441	97	2
32	262	10	1 8	A crazy, impetuous vampire who's in love with her brother's girl.	0.565	85	2
32	262	10	5 12	A mad, impulsive vamp who's in love with her brother's girl.	0.63	85	2
32	262	10	23	A crazed, impetuous vampire...... who's got a crush on her brother's girl.	0.856	85	2
32	262	10	3 10	A mad, impulsive vampire who's in love with her brother's girl.	0.458	85	2
32	262	10	0	The crazy, impulsive vampire, in love with his brother's girl.	-2	100	2
32	320	20	23 24	He looked more normal than she had seen him briefly at Betazed.	0.851	80	2
32	320	20	3 10	He looked more regular than she had seen him briefly on the Betazed screen.	0.843	75	2
32	320	20	4 11	He looked more normal than she had seen him on Betazed.	0.635	79	2
32	320	20	35	he looked more normal than he had seen him on a screen on Betazed.	-1	70	2
32	320	20	7 14	He looked more regular than she had seen him on Betazed.	0.977	79	2
32	313	20	4 7 11 26	Maybe it's my heartbeat, or it's a boil, in any case, I know I have something in my stomach, and it's really hurting.	0.768	90	2
32	313	20	3	Maybe it's heartburn, or it's an ulcer, in any case, I know I have something in my stomach, and it's really hurting.	0.571	100	2
32	313	20	35	I may just be stung by a frog, or it's an ulcer, but I know I have something in my stomach, and it really hurts.	-1	85	2
32	313	20	24	Maybe it's my heartbeat, or it's an ulcer, or I know I've got something inside my stomach, and it's really hurting.	0.815	90	2
32	313	20	18	Maybe it's just heartburn, or it's an ulcer, or I know I've got some of my stomach, and it's really hurting.	0.853	98	2
32	231	10	18 24	the following morning, Morrison and Dezhnev went back into the Grott.	0.663	90	2
32	231	10	35	the next morning, Morrison and Dezhnev returned to Grotta.	-1	91	2
32	231	10	28 30 31	the next morning, Morrison and Dezhnev returned to the Grotto.	0.237	100	2
32	231	10	20	the next mornin ', Morrison and Dezhnev went back into the Grotta.	0.751	91	2
32	231	10	3 10 16 22	the following morning, Morrison and Dezhnev returned to the Grotto.	0.315	100	2
32	230	10	15 20 27	I didn't wanna get into that infinitely long romance version, so I cut it short.	0.763	90	2
32	230	10	26	I didn't want to get caught up in that infinitely long novel, so I cut it to a minimum.	0.627	92	2
32	230	10	35	I didn't want to burst into that infinitely long romance novel, so I shortened it to a minimum.	-1	88	2
32	230	10	16 19 23	I didn't want to get caught up in that infinitely long romance version, so I cut it to a minimum.	0.558	90	2
32	230	10	32	Well, I didn't want to get into that infinitely long romance version, so I cut it to a minimum.	0.682	90	2
32	268	10	24	I thought I'd tell you that you gotta get out of Anatevka.	1.016	95	2
32	268	10	7	I've come to say that you have to get out of Anatevka.	0.713	100	2
32	268	10	2 17 33	I've come to tell you that you must leave Anatevka.	0.45	100	2
32	268	10	3 10 16 22	I came here to say you have to leave Anatevka.	0.543	100	2
32	268	10	1 8	I came to tell you that you have to get out of Anatevka.	0.532	100	2
32	272	20	13 14	In any event, certain essential provisions of this Directive should always be used regardless of the status of the person concerned.	0.709	100	2
32	272	20	20 21	In any event, certain essential provisions in this Directive should be used without regard to any status as a user.	1.012	100	2
32	272	20	30	In any event, certain core provisions of this Directive should always be used irrespective of the status of the user.	0.662	100	2
32	272	20	27	In any event, certain essential provisions of this Directive should be used without regard to the situation of the user.	0.673	95	2
32	272	20	35	in any event, some essential provisions of this Directive should always be applied regardless of the status of the user.	-1	99	2
32	325	20	26	after 3 days of liquid diet, we're going to lose everyone for only 120 bucks a night.	0.518	80	2
32	325	20	1 8 16 22 23 28 30 32 33 34	after three days of liquid diet, we're going to lose everyone for only 120 bucks a night.	0.436	80	2
32	325	20	2 4 9 11	after three days of liquid diet, we're going to lose everyone for only $120 a night.	0.483	80	2
32	325	20	3 6 24 31	after three days of liquid diet, we're losing everyone for only 120 bucks a night.	0.582	80	2
32	325	20	0	Well, after three days on a juice fast, we're all gonna lose weight, and all for 120 bucks a night.	-2	100	2
32	162	5	35	I lost my job.	-1	98	2
32	162	5	3 6 10 13 15 20 22	I've come in the fucking business of my work.	1.041	95	2
32	162	5	0	I lost my fucking job.	-2	100	2
32	162	5	5 7 12 14 18 21 23 24 26 27	I've come a hell of a lot of business.	1.056	80	2
32	162	5	32	Well, I came here for my job.	1.272	52	2
32	257	10	2 9 17 28 29 31 32 33 34	Son of a bitch!... four... three...... two... one.	0.439	98	2
32	257	10	1 4 8 11 15 20 27	That bastard!... four... three...... two... one.	0.539	90	2
32	257	10	24	Son of a bitch!... 4...... 3...... two...... one.	0.781	98	2
32	257	10	16 19 23 25	That son of a bitch!... four... four...... two... one.	0.735	90	2
32	257	10	35	son of a bitch!... four... three...... two... one.	-1	98	2
32	296	20	1 8	Did you know that your ship's boat owners and Dina McKelson...... sold a house in Hawaii eight months ago?	0.431	95	2
32	296	20	9	Did you know that your boat - keepers Frank and Dina McKelson...... sold a house in Hawaii eight months ago?	0.391	100	2
32	296	20	15 18 25	Did you know that your boat owners Frank and Dina McKelson...... sold a house on Hawaii eight months ago?	0.445	100	2
32	296	20	2	Did you know that your boat owner Frank and Dina McKelson...... sold a house in Hawaii eight months ago?	0.317	98	2
32	296	20	6 7 13 14	Did you know that your ship - ownership and Dina McKelson...... sold a house in Hawaii eight months ago?	0.64	90	2
32	259	10	35	these contracts have been shut down for eight years.	-1	100	2
32	259	10	26	these contracts have been concluded for a period of 8 years’ duration.	1.022	100	2
32	259	10	23	these contracts were concluded for a term of 8 years.	0.918	100	2
32	259	10	18 21	(a) such contracts were concluded over an eight - year period.	1.258	90	2
32	259	10	28 29 30 32 33 34	these contracts were concluded for a period of eight years.	0.437	100	2
32	240	10	0	You're cut off from life, and we want to help.	-2	100	2
32	240	10	35	but don't worry, I'll help you.	-1	65	2
32	240	10	29	But don't worry, I'll help you with that. cuts.	1.354	65	1
32	240	10	31	But don't worry, I'll help you with that life.	1.254	70	2
32	240	10	2 4 5 7 9 11 12 14 23 24 26	But don't worry, I'll give you a hand.	0.68	78	2
32	273	20	20 21	The principle that the loser bears the costs applies to the majority of EU Member States and plays a significant deterrent to unjustified actions.	0.616	90	2
32	273	20	17 19 22	The principle that the loser is borne by the loser applies in most EU Member States and plays a significant deterrent to unjustified actions.	0.537	85	2
32	273	20	1 2 4 8 9 11 16 25 26 28 31 33 34	The principle that the loser is borne by the loser applies in most EU Member States and plays an important dissuasive role in relation to unjustified actions.	0.507	85	2
32	273	20	15 18	The principle that the loser bears the costs applies to the majority of EU Member States and plays an important deterrent to unjustified actions.	0.599	85	2
32	273	20	35	the principle underlying the costs of who lost the dispute applies in most EU Member States and plays an important deterrent role in respect of unjustified actions.	-1	80	2
32	178	5	31	You want to fight for some last - minute surgery?	1.242	70	2
32	178	5	29	You want to fight for any of the past surgery?	1.431	75	2
32	178	5	35	do you have any previous surgeries?	-1	68	2
32	178	5	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 32 33 34	Do you have any last - minute surgeries?	1.24	68	2
32	178	5	30	You want to fight for some last - minute operation?	1.26	70	2
32	231	10	1 8	the next morning, Morrison and Dezhnev went back to the Grotto.	0.327	100	2
32	231	10	18 24	the following morning, Morrison and Dezhnev went back into the Grott.	0.663	85	2
32	231	10	21	Morrison and Dezhnev were back in the Grotta.	0.821	80	2
32	231	10	32 33 34	Morrison and Dezhnev returned to the Grotto the next morning.	0.304	100	2
32	231	10	0	The next morning Morrison and Dezhnev returned to the Grotto.	-2	100	2
32	243	10	33	I don't... want to... interfere with you... you and your girlfriend.	0.625	98	2
32	243	10	4 7 11 14	I don't want to be... between you and your friend.	0.688	90	2
32	243	10	2 5 9 12	I... don't want to... interfere with you... you and your friend.	0.629	90	2
32	243	10	1 6 8 13 30	I... don't want to... get between you... you and your girlfriend.	0.656	95	2
32	243	10	32	Me... I don't want to... interfere with you... you and your girlfriend.	0.747	95	2
32	265	10	1 2 4 8 9 11	(a) damage to property resulting from a roll - over of the machinery (down).	0.909	98	2
32	265	10	24	loss of the machinery (down).	1.112	85	2
32	265	10	28 29 31 32 33 34	damage resulting from the machine tipping over or falling (down).	0.807	98	2
32	265	10	30	damage resulting from the machine tipping over or fell (down).	1.208	98	1
32	265	10	35	material damage as a result of a reprieve or fall - a machine is forcing (down).	-1	80	1
32	323	20	15 22	Other, with a recording device This subheading includes light - beam or ultraviolet - beam oscillographs for measuring and recording rapid changes in electrical quantities.	0.315	98	2
32	323	20	18	Other, with a recording device This subheading includes light - beam or ultraviolet - beam oscillographs to measure and record rapid changes in electrical quantities.	0.377	98	2
32	323	20	19	Other, having a filing device This subheading includes light - beam or ultraviolet - beam oscillographs to measure and record rapid changes of electrical quantities.	0.511	90	2
32	323	20	27	Other, with a filing device This subheading includes light or ultraviolet oscillographs for measuring and recording fast changes of electrical count.	0.561	85	2
32	323	20	20	Other, having a recording device This subheading includes light - beam or ultraviolet - beam oscillographs for measuring and recording rapid changes in electrical quantities.	0.454	95	2
32	303	20	0	When all this is over, I promise, I'm finally going to be the mother you always wanted me to be.	-2	100	2
32	303	20	17	When all this is over, I promise I'll finally be the mother you've ever wanted me to be.	0.499	100	2
32	303	20	4 11	When all this is over, I vow to be the mother you've always wanted me to be.	0.603	100	2
32	303	20	32	After all this is over, I promise I'll finally be the mother you always wanted me to be.	0.497	100	2
32	303	20	7 14	When all this is over, I swear I'm gonna end up being the mom you've always wanted me to be.	0.719	100	2
32	209	10	2 16 33	I hear Finch's mom doesn't even know where he is.	0.384	98	2
32	209	10	30	I'm hearing that Finch's mom doesn't even know where he is.	0.615	98	2
32	209	10	34	I heard that Finch's mom doesn't even know where he is.	0.383	100	2
32	209	10	14 27	I've been told that Finch's mother doesn't know where he is.	0.945	98	2
32	209	10	11 26	I've been told that Finch's mother doesn't even know where he is.	0.794	98	2
32	307	20	15 17 20 22 23	she had several small freckles on her nose, and her eye color could be described as something between French coffee and dark amber.	0.476	95	2
32	307	20	3 10 28 29 30 32 33 34	she had several small freckles on her nose, and the color of her eyes could be described as something between French coffee and dark amber.	0.434	95	2
32	307	20	19	she had a few small freckles on her nose, and the color of her eye could be described as something from a French coffee and a dark amber.	0.613	95	2
32	307	20	35	she had several small freckles on her nose, and the color of her eyes could be described as something between a French coffee and a dark amber.	-1	95	2
32	307	20	18 21	she had a few small freckles on her nose, and her eye color could be described as something from a French coffee and a dark amber.	0.622	95	2
32	307	20	8 13	on her nose, she had a few small frecks, and the color of her eyes could be described as something between a French coffee and a dark amber.	0.696	95	2
32	307	20	16	she had a few small freckles on her nose, and the color of her eyes could be described as something from a French coffee and a dark amber.	0.577	90	2
32	307	20	2 5 9 12	she had a few small freckles on her nose, and the color of her eyes could be described as something between a French coffee and a dark ambassador.	0.659	85	2
32	307	20	26 27	she had several small freckles, and the color of her eyes could be described as something between French coffee and dark amber.	0.48	90	2
32	307	20	31	she had several small freckles on her nose, and the color of her eyes could be described as a bridge between French coffee and dark amber.	0.739	93	2
32	303	20	33 34	When this is all over, I promise I'll finally be the mother you always wanted me to be.	0.361	100	2
32	303	20	2 9	When all this is over, I promise I'll end up being the mother you've always wanted me to be.	0.464	100	2
32	303	20	18 23	When all this is done, I promise I'll finally be the mother you've always wanted.	0.784	98	2
32	303	20	16	When all this is done, I promise I'll finally be the mother you always wanted me to be.	0.49	100	2
32	303	20	15 22 25	When this is all over, I promise I'll finally be the mother you've always wanted.	0.64	98	2
32	371	40	3 6 10 13	Instead, it will need to combine CDM, development aid, innovative financing arrangements (for example, the EU Global Energy Efficiency and Renewable Energy Fund), international financial institutions' lending to the specific objectives and efforts of those developing countries that are at their disposal.	0.457	95	2
32	371	40	25	Instead, it will need to combine CDM, development aid, innovative funding mechanisms (for example, the EU Global Energy Efficiency and Renewable Energy Fund), international financial institutions' lending to the specific objectives and efforts of those developing countries’ available funds.	0.464	95	2
32	371	40	27	Instead, it will need to combine CDM, developing aid, innovative funding mechanisms (for example, the EU Global Energy Efficiency and Renewable Energy Fund), international financial institutions' lending to the specific objectives and efforts of those developing countries’ available funds.	0.558	95	2
32	371	40	1 8 16 17 19 28 30 31	Instead, it will need to combine CDM, development aid, innovative funding mechanisms (for example, the EU Global Energy Efficiency and Renewable Energy Fund), international financial institutions' lending to the specific objectives and efforts of those developing countries that are at their disposal.	0.414	95	2
32	371	40	35	instead, CDM, development assistance, innovative financing mechanisms (for example, the EU Global Energy Efficiency and Renewable Energy Fund) will need to be combined, loans from international financial institutions, aimed at specific objectives, and those of developing countries at their disposal.	-1	95	2
32	168	5	3 6 10 13 15 20 26	“One full five g, I understand. ”	0.636	52	2
32	168	5	29	“One point five g, aye. ”	1.118	85	2
32	168	5	32 33 34	"""One point five g, I understand."""	0.497	85	2
32	168	5	5 7 12 14 18 21 23 24 27	"""One - in - a - half g, I understand."""	0.984	85	2
32	168	5	1 8 17 22 25 28 30 31	“One point five g, I understand. ”	0.488	85	2
32	287	20	27	Every one of them to the Glass Nebula...... knows that all the pilots have been being harnessed for a thousand years.	0.957	70	2
32	287	20	6 13	Everyone, from here to the Glass Nebula...... knows that they've been doing all the mining work...... for thousands of years.	0.862	95	2
32	287	20	4 7 11 14	Everyone, from here to the Glass Nebula...... knows that they've been doing all the scrubbing for thousands of years.	0.863	85	2
32	287	20	29 30 31	Everyone, from here to the Glass Nebula, knows that robots have been doing all the mining operations for a thousand years.	0.715	100	2
32	287	20	35	everyone, from here to the Glass Nebula, knows that everything mining has taken on robots for a thousand years.	-1	95	1
32	142	5	6 7 13 14 20 21 24 27	He doesn't wanna see me.	1.366	75	2
32	142	5	1 8 17 22 28 31 32 33 34	He doesn't want to talk to me.	0.471	75	2
32	142	5	3 10 15	He won't talk with me.	1.319	75	2
32	142	5	29	He wos not to talk to me.	2.696	75	1
32	142	5	5 12 18 23	He won't see me.	1.308	73	2
32	262	10	17	A crazy, impulsive vampire...... who's in lovewith her brother's girl.	0.818	85	2
32	262	10	2 9	A crazy, impulsive vamp who's in love with her brother's girl.	0.6	85	2
32	262	10	27	A mad, impulsive vampire with a crush on her brother's girlfriend.	0.844	85	2
32	262	10	7 14	A mad, impetuous vamp who's in love with her brother's girl.	0.715	85	2
32	262	10	24	A crazy, impulsive vamp...... who's got a crush on her brother's girl.	0.858	85	2
32	276	20	0	Consequently, the conformity of the risk margins can be assessed only on the basis of the situation at that time.	-2	100	2
32	276	20	2 5 9 12	Germany ’s assessment of the risk margins can therefore be considered only on the basis of the conditions in force at the time.	0.675	90	2
32	276	20	19	Germany ’s assessment of the risk margins can therefore be assessed only by reference to the conditions that are then in force.	0.71	90	2
32	276	20	31	According to Germany, the conformity of the risk margins can therefore be assessed only on the basis of the conditions in force at the time.	0.625	90	2
32	276	20	1 4 7 8 22 25	According to Germany, it is therefore possible to assess the compatibility of the market conditions of the risk only on the basis of the conditions in force at that time.	0.796	90	2
32	257	10	30	That son of a bitch!... four... six...... two... one.	0.888	80	2
32	257	10	18 21 26	That bastard!... four...... four...... two...... one.	0.833	75	2
32	257	10	6 7 13 14	That bastard!... 4...... three...... two...... one.	0.831	75	2
32	257	10	3 5 10 12 22	Son of a bitch!... 4...... three...... two...... one.	0.72	80	2
32	257	10	0	six five -Son of a bitch! four three two one	-2	100	2
32	199	5	2 9 16 28 29 31	You can't babysit our lives.	0.471	95	2
32	199	5	0	You can't police our lives.	-2	100	2
32	199	5	35	you can't keep an eye on our lives.	-1	95	2
32	199	5	6 7 20 21 23 24	You can not babysit our life.	0.942	95	2
32	199	5	1 4 17 19	You can't babysit our life.	0.796	95	2
32	267	10	16 19	I'd like to reward him with something more than silver.	0.699	90	2
32	267	10	1 6 22	I'd like to be rewarded with something better than silver.	0.539	80	2
32	267	10	31	I wishes I could reward him with something better than silver.	0.992	90	2
32	267	10	26	I'd like to share with him something more than silver.	0.976	83	2
32	267	10	4 7 23	I'd like to be rewarded with something better than the silverware.	0.678	78	2
32	311	20	2 9	Directive 91/440 gave rise to the liberalisation of rail transport by establishing a right of access for transport undertakings to railway infrastructure.	0.396	100	2
32	311	20	24	Directive 91/440 imitated the liberalisation of rail transport by introducing a right of transport of transport undertakings towards rail infrastructure.	0.651	100	2
32	311	20	28 29 31 34	Directive 91/440 gave rise to the liberalisation of rail transport by introducing a right of access for transport undertakings to railway infrastructure.	0.369	100	2
32	311	20	25	Directive 91/440 gave rise to the liberalisation of rail transport by introducing a right of access for the transport undertakings to rail.	0.591	95	2
32	311	20	0	Directive 91/440 initiated the liberalisation of rail transport by introducing a right of access to railway infrastructure for transport undertakings.	-2	100	2
32	276	20	3 10 28 29 32 33 34	Germany ’s assessment of the risk margins can therefore be assessed only on the basis of the conditions in force at the time.	0.578	85	2
32	276	20	19	Germany ’s assessment of the risk margins can therefore be assessed only by reference to the conditions that are then in force.	0.71	85	2
32	276	20	30	Germany ’s assessment of the risk margins can therefore be assessed only on the basis of assess the conditions in force at the time.	0.992	85	1
32	276	20	27	Therefore, according to Germany, the compatibility of the market - based margins can be considered only by reference to the conditions in force at the time.	0.811	81	2
32	276	20	24	According to Germany, it is therefore only under the conditions in force that the risk margins with market conditions may be considered to be compatible with the common market.	0.83	76	2
32	396	40	30	Chapter II PRESIDENCY Article 3 The election of the bureau members shall take account of the overall and geographical balance between the groups in such a way that each Member State is represented by at least one and a maximum of three members.	0.374	95	2
32	396	40	29	Chapter II PRESIDENCY Article 3 The election of the members of the Bureau shall take account of the overall and geographical balance between the observing groups in such a way that each Member State is represented by at least one and three members.	0.583	95	2
32	396	40	5 7 12 14	Chapter II PRESIDENCY Article 3 Choice of the members of the Presidency shall take account of the overall and geographical balance between the groups in such a way that each Member State is represented by at least one and a maximum of three members.	0.504	95	2
32	396	40	24	Chapter II PRESIDENCY Article 3 The election of the members of the Bureau shall take account of the overall and geographical balance between the groups in such a way that at least one Member State is represented by at least one and a maximum of three members.	0.375	95	2
32	396	40	0	Chapter II BUREAU Rule 3 The election of the bureau members shall comply with the principle of observing an overall and geographical balance between the groups, with at least one, and a maximum of three, representatives from each Member State.	-2	100	2
32	308	20	16 18 24	Adds a text description view. These descriptions only show the specified text, do not appear in any of them.	0.741	85	2
32	308	20	19	Adds fields for displaying a textual description. These descriptions only show the specified texts, they do not appear in them.	0.929	87	2
32	308	20	26	Adds a textual displaying field. These descriptions only show the specified text(s), do not appear in any of them.	0.994	85	2
32	308	20	30	Adds a field of text displays. These descriptions only show the specified text, do not appear in the text.	0.8	85	2
32	308	20	35	adds a field to display a text description. These descriptions only display the specified text; nothing is single.	-1	80	2
32	150	5	28 29 30 31	She called from the hospital.	0.352	100	2
32	150	5	6 20	She called at the hospitals.	1.485	75	2
32	150	5	8	She called from the clinic.	1.17	85	2
32	150	5	1 17	She called from the hospitals.	1.14	96	2
32	150	5	3 10 15 22 25 32 33 34	The hospital called.	0.601	80	2
32	270	20	11 14	We don't want money, just a little bit of time to look at a ledger or two, and into your charts.	0.839	90	2
32	270	20	32 33 34	don't want money, just a little time to look at a book or two and your maps.	0.544	100	2
32	270	20	4 7	We don't want money, just a little bit of time to look at books or two, and into your charts.	0.784	97	2
32	270	20	31	We don't want money, just a little time to look at a book or two and study your maps.	0.691	100	2
32	270	20	16 18	We don't want money, just a little time to look into a book or two, and your maps.	0.492	100	2
32	228	10	32	Nobody can be held in slavery or servitude.	0.711	95	2
32	228	10	3 6 10 13 16 25	No one is to be kept in slavery or servitude.	0.607	100	2
32	228	10	35	no one must be held in bondage or bondage.	-1	95	1
32	228	10	18 23	No one is to be confined to slavery or servitude.	0.879	100	2
32	228	10	29	No one is to be held in slavery ser or servitude.	1.238	95	1
32	282	20	22	This is the story of a young girl enjoying her first tasting of the spoils of dirty oil.	0.549	100	2
32	282	20	1 8	This is the story of a young girl enjoying her first taste of the loot of dirty oil.	0.484	100	2
32	282	20	32 33	That's the story of a young girl enjoying her first taste of the spoils of dirty oil.	0.584	100	2
32	282	20	19	This is the story of a youngster who enjoys her first taste of the spoils of the dirty oil.	0.678	100	2
32	282	20	34	This is a story of a young girl enjoying her first taste of the spoils of the dirty oil.	0.521	100	2
32	237	10	10	I told her that I was really proud of what I did for them.	0.842	85	2
32	237	10	3 15 17 20 22 25 28 29 30	I told her I was really proud of working for them.	0.439	100	2
32	237	10	31	I told her I was really proud that I works for them.	0.905	100	1
32	237	10	24	I told her I was a real prick, that I was working with them.	1.243	30	2
32	237	10	32	Told her I was really proud of working for them.	0.682	100	2
32	221	10	32 33	Yeah, well, I know you can't open a child policy on a drawer.	0.682	65	2
32	221	10	0	Well, I know that you can't open a childproof drawer.	-2	100	2
32	221	10	2 9 16	Well, I know you can't unlock a child's insurance on a drawer.	0.594	66	2
32	221	10	4 11 19	Well, I know you can't unlock a child's fail - safe on a socket.	0.758	74	2
32	221	10	34	well, I know you can't open a child policy on a drawer.	0.54	66	2
32	271	20	32	Well, we couldn't ask the judge for a postponement because the client has been waiting for the trial date for four years.	0.67	100	2
32	271	20	6 13	We couldn't ask the judge for a postponement...... because he's been waitingfor the trial date for four years.	0.765	95	2
32	271	20	7	We couldn't ask the judge for a postponement...... because the customer's been awaitedfor four years.	0.987	94	2
32	271	20	27	We couldn't ask the judge for a postponement, since the client had been waiting for the trial date for 4 years.	0.778	100	2
32	271	20	0	We couldn't ask file Judge for a continuance because the client had been waiting four years for a trial date.	-2	100	2
32	292	20	18	First... we will select 200 substitute surrogate mothers in the thousand women who meet the health criteria we agreed on.	0.784	90	2
32	292	20	3 5 6 7 10 12 13 14 27	First... we will select 200 substitute surrogate mothers from the 1,000 women who meet the health criteria we agreed on.	0.669	90	2
32	292	20	16	First... we will select 200 substitute surrogate mothers in the thousands of women who meet the health criteria we agreed on.	0.714	92	2
32	292	20	15	First... we will select 200 substitute surrogate mothers from the thousand women who meet the health criteria we agreed on.	0.684	90	2
32	292	20	26	First, we will select 200 substitute surrogate mothers from the thousands of women who comply with the medical standards we agreed on.	0.867	92	2
32	241	10	9	We're waitin 'for Jim when he gets back from the clinic.	0.567	95	2
32	241	10	24	We're expecting Jim when he gets back from the hospital.	0.964	93	2
32	241	10	19 21	We're waiting on Jim when he gets out of the clinic.	0.736	95	2
32	241	10	32 33 34	Waiting for Jim when he gets back from the clinic.	0.49	95	2
32	241	10	7 14	We're waitin 'for Jim when he gets out of the hospital.	0.983	93	2
32	372	40	18 21	No 1605/2002 (OJ L 298, 26.10.2012, p. 1), as last amended by Regulation (EC, Euratom)	0.47	5	2
32	372	40	9	Amendment 164 Proposal for a regulation Article 115 – paragraph 1 – point b (b) or the functioning of an entity which pursues an objective of general European interest or part of a Union policy (operating grants).	0.266	95	2
32	372	40	3 6	Amendment 164 Proposal for a regulation Article 115 – paragraph 1 – point b (b) or the functioning of a body pursuing an objective of general European interest or forming part of a Union policy (operating grant).	0.352	95	2
32	372	40	15 20	Amendment 164 Proposal for a regulation Article 115 – paragraph 1 – point b (b) or a body which pursues an objective which is in general European interest or is included in a Union policy (operating grants).	0.505	85	2
32	372	40	1 28 29 31	Amendment 164 Proposal for a regulation Article 115 – paragraph 1 – point b (b) or the functioning of a body pursuing an objective of general European interest or forming part of a Union policy (operating grants).	0.237	95	2
32	333	20	16	Honorary DECLARATIONS I, the undersigned, hereby declare that the information contained in this legal aid application is correct:	0.405	95	2
32	333	20	0	SOLEMN DECLARATION I, the undersigned, hereby solemnly declare that the information contained in this application for legal aid is correct:	-2	100	2
32	333	20	21	Honorary DECLARATIONS I, the undersigned, hereby declare, by virtue of this, that the information contained therein is correct:	0.634	85	2
32	333	20	2 9 25 28 29 31 32 33 34	Honorary DECLARATIONS I, the undersigned, hereby declare that the information contained in this application for legal aid is correct:	0.343	95	2
32	333	20	6 7 13 14	Honorary DECLARATIONS I, signed, hereby, by virtue of this, that the information contained in this application for legal aid is correct:	0.697	95	1
32	287	20	1 8	Everyone, from here to the Glass Nebula...... knows that they've been doing all the mining work...... for a thousand years.	0.869	95	2
32	287	20	3 5 10 12	Everyone, from here to the Glass Nebula, knows that robots have been taking care of everything for thousands of years.	0.7	95	2
32	287	20	15 20 25	Every one of them, all the way down the Glass Nebula, knows that robots have been doing everything they've been doing for a thousand years.	0.923	95	2
32	287	20	0	Everyone from here to the Glass Nebula knows that robots have done all the mining for the last thousand years.	-2	100	2
32	287	20	18 21	Every one of them, all the way down the Glass Nebula, knows that robots have been doing everything they've been doing a thousand years.	1.021	95	2
32	191	5	5 19 23	the audio data you select is saved as% 1	1.353	95	2
32	191	5	24 27	the selected sound data is stored like% 1	1.602	95	2
32	191	5	20	chosen audio data is stored like% s	1.07	95	2
32	191	5	14	the audited sound data is stored as'% 1 '	1.564	95	2
32	191	5	15 22 25	selected audio data is stored like% s	0.638	95	2
32	181	5	3 10 15	No explosives, no alien objects.	0.389	95	2
32	181	5	5 12 18	No explosives, no outsiders.	0.542	90	2
32	181	5	8 25	No explosivity, no foreign objects.	0.942	98	2
32	181	5	2 9 16	No explosives, no foreign items.	0.509	100	2
32	181	5	13	No explosivity, no alien objects.	1.106	95	2
32	358	40	27	During an inspection visit to Portugal in June 1999, the Food and Veterinary Office (FVO) concluded that the withdrawal of those existing stocks had been completed and that checks on the effectiveness of the feed ban had been properly implemented.	0.343	95	2
32	358	40	3 5 10 12	During an inspection visit to Portugal in June 1999, the Food and Veterinary Office (FVO) concluded that the withdrawal of those existing stockpiles had been completed and that checks on the effectiveness of the feed ban had been properly applied.	0.385	95	2
32	358	40	16 23	During an inspection visit to Portugal of June 1999, the Food and Veterinary Office (FVO) concluded that the withdrawal of those existing stocks had been completed and that checks on the effectiveness of the feed ban had been properly applied.	0.373	95	2
32	358	40	30	During an inspection visit to Portugal in June 1999, the Food and Veterinary Office (FVO) concluded that the recall of those existing stocks had been completed and that checks on the effectiveness of the feed ban were properly applied.	0.368	100	2
32	358	40	15	During an inspection visit to Portugal in June 1999, the Food and Veterinary Office (FVO) concluded that the withdrawals had been completed and that checks on the effective ban on the fodder ban had been properly applied.	0.545	95	2
32	293	20	15	From which 6 have already submitted an application for EU funding under the programme Prevention and Fight against Crime (ISEC).	0.466	97	2
32	293	20	19	of which 6 have already submitted an application to EU funding under the Prevention and Fight Prevention Programme (ISEC).	0.616	97	2
32	293	20	21	From which 6 have already submitted an application to EU funding under the Prevention and Fight Prevention Programme (ISEC).	0.746	97	2
32	293	20	35	of this, 6 has already submitted an application for EU funding under the Prevention of Crime Programme and the fight against it (ISEC).	-1	97	1
32	293	20	2 28 29 33 34	of which 6 have already submitted an application for EU funding under the programme Prevention of and Fight against Crime (ISEC).	0.317	97	2
32	177	5	8 11 26	What were you arguing about?	0.849	100	2
32	177	5	1 2 4 9 16 17 19 22 28 31 33 34	What were you fighting about?	0.773	100	2
